file,shape,dtype,min,max,mean,std
002519.npy,"(256, 256)",float32,0.0,1.0,0.47252121567726135,0.15226751565933228
002520.npy,"(256, 256)",float32,0.0,1.0,0.2270651012659073,0.17080171406269073
002521.npy,"(256, 256)",float32,0.0,1.0,0.4738526940345764,0.23885083198547363
002522.npy,"(256, 256)",float32,0.0,1.0,0.37357521057128906,0.19525879621505737
002523.npy,"(256, 256)",float32,0.0,1.0,0.4926146864891052,0.23268161714076996
002524.npy,"(256, 256)",float32,0.0,1.0,0.4613882303237915,0.20594917237758636
002525.npy,"(256, 256)",float32,0.0,1.0,0.6186778545379639,0.23345869779586792
002526.npy,"(256, 256)",float32,0.0,1.0,0.6195723414421082,0.23276740312576294
002527.npy,"(256, 256)",float32,0.0,1.0,0.6183668375015259,0.2334815114736557
002528.npy,"(256, 256)",float32,0.0,1.0,0.35160505771636963,0.26635438203811646
002529.npy,"(256, 256)",float32,0.0,1.0,0.4769970178604126,0.33932608366012573
002530.npy,"(256, 256)",float32,0.0,1.0,0.36117231845855713,0.32999831438064575
002531.npy,"(256, 256)",float32,0.0,1.0,0.3806264400482178,0.3348505198955536
002532.npy,"(256, 256)",float32,0.0,1.0,0.3689364790916443,0.20591570436954498
002533.npy,"(256, 256)",float32,0.0,1.0,0.47890642285346985,0.14574219286441803
002534.npy,"(256, 256)",float32,0.0,1.0,0.47938430309295654,0.14567193388938904
002535.npy,"(256, 256)",float32,0.0,1.0,0.4805641770362854,0.14632613956928253
002536.npy,"(256, 256)",float32,0.0,1.0,0.580829381942749,0.21724560856819153
002537.npy,"(256, 256)",float32,0.0,1.0,0.500538170337677,0.28922557830810547
002538.npy,"(256, 256)",float32,0.0,1.0,0.365348756313324,0.07389718294143677
002539.npy,"(256, 256)",float32,0.0,1.0,0.5022392272949219,0.28878772258758545
002540.npy,"(256, 256)",float32,0.0,1.0,0.3686758279800415,0.23941318690776825
002541.npy,"(256, 256)",float32,0.0,1.0,0.25912952423095703,0.2546382546424866
002542.npy,"(256, 256)",float32,0.0,1.0,0.2555232644081116,0.25336629152297974
002543.npy,"(256, 256)",float32,0.0,1.0,0.25413423776626587,0.25383618474006653
002544.npy,"(256, 256)",float32,0.0,1.0,0.4266354441642761,0.24602818489074707
002545.npy,"(256, 256)",float32,0.0,1.0,0.6087878346443176,0.11940374225378036
002546.npy,"(256, 256)",float32,0.0,1.0,0.5270545482635498,0.11024899035692215
002547.npy,"(256, 256)",float32,0.0,1.0,0.6294913291931152,0.09608931094408035
002548.npy,"(256, 256)",float32,0.0,1.0,0.4582710564136505,0.26518017053604126
002549.npy,"(256, 256)",float32,0.0,1.0,0.13938942551612854,0.1540869027376175
002550.npy,"(256, 256)",float32,0.0,1.0,0.14959442615509033,0.16944698989391327
002551.npy,"(256, 256)",float32,0.0,1.0,0.15937936305999756,0.17378105223178864
002552.npy,"(256, 256)",float32,0.0,1.0,0.2891139090061188,0.179160937666893
002553.npy,"(256, 256)",float32,0.0,1.0,0.32824739813804626,0.25134164094924927
002554.npy,"(256, 256)",float32,0.0,1.0,0.31658875942230225,0.2336779534816742
002555.npy,"(256, 256)",float32,0.0,1.0,0.3480556011199951,0.2552262842655182
002556.npy,"(256, 256)",float32,0.0,1.0,0.32293421030044556,0.15913420915603638
002557.npy,"(256, 256)",float32,0.0,1.0,0.2859763503074646,0.14028213918209076
002558.npy,"(256, 256)",float32,0.0,1.0,0.2866259515285492,0.13777494430541992
002559.npy,"(256, 256)",float32,0.0,1.0,0.2764057517051697,0.14350932836532593
002560.npy,"(256, 256)",float32,0.0,1.0,0.49227744340896606,0.2849218249320984
002561.npy,"(256, 256)",float32,0.0,1.0,0.401969850063324,0.23090694844722748
002562.npy,"(256, 256)",float32,0.0,1.0,0.3769756257534027,0.23727279901504517
002563.npy,"(256, 256)",float32,0.0,1.0,0.4018082618713379,0.23001408576965332
002564.npy,"(256, 256)",float32,0.0,1.0,0.3952406346797943,0.07648713141679764
002565.npy,"(256, 256)",float32,0.0,1.0,0.5327874422073364,0.08779995888471603
002566.npy,"(256, 256)",float32,0.0,1.0,0.5212576389312744,0.08939395844936371
002567.npy,"(256, 256)",float32,0.0,1.0,0.48135247826576233,0.0734308734536171
002568.npy,"(256, 256)",float32,0.0,1.0,0.39377087354660034,0.1881980150938034
002569.npy,"(256, 256)",float32,0.0,1.0,0.26748210191726685,0.07215029001235962
002570.npy,"(256, 256)",float32,0.0,1.0,0.46859240531921387,0.160731241106987
002571.npy,"(256, 256)",float32,0.0,1.0,0.46284109354019165,0.16147790849208832
002572.npy,"(256, 256)",float32,0.0,1.0,0.49193286895751953,0.3353801965713501
002573.npy,"(256, 256)",float32,0.0,1.0,0.6202710866928101,0.10961946099996567
002574.npy,"(256, 256)",float32,0.0,1.0,0.6251007318496704,0.12088220566511154
002575.npy,"(256, 256)",float32,0.0,1.0,0.6142585873603821,0.11366390436887741
002576.npy,"(256, 256)",float32,0.0,1.0,0.5551567673683167,0.1562570184469223
002577.npy,"(256, 256)",float32,0.0,1.0,0.7279800176620483,0.20410506427288055
002578.npy,"(256, 256)",float32,0.0,1.0,0.6288740634918213,0.21735718846321106
002579.npy,"(256, 256)",float32,0.0,1.0,0.6108468770980835,0.23679989576339722
002580.npy,"(256, 256)",float32,0.0,1.0,0.6233482360839844,0.15515321493148804
002581.npy,"(256, 256)",float32,0.0,1.0,0.42075347900390625,0.12085709720849991
002582.npy,"(256, 256)",float32,0.0,1.0,0.5019733309745789,0.13501666486263275
002583.npy,"(256, 256)",float32,0.0,1.0,0.4558440148830414,0.13328304886817932
002584.npy,"(256, 256)",float32,0.0,1.0,0.25641337037086487,0.22479666769504547
002585.npy,"(256, 256)",float32,0.0,1.0,0.12197543680667877,0.15267036855220795
002586.npy,"(256, 256)",float32,0.0,1.0,0.12116913497447968,0.14761315286159515
002587.npy,"(256, 256)",float32,0.0,1.0,0.1303194761276245,0.1647489070892334
002588.npy,"(256, 256)",float32,0.0,1.0,0.35275715589523315,0.24790897965431213
002589.npy,"(256, 256)",float32,0.0,1.0,0.2534668743610382,0.24493902921676636
002590.npy,"(256, 256)",float32,0.0,1.0,0.21833710372447968,0.23254704475402832
002591.npy,"(256, 256)",float32,0.0,1.0,0.3058410882949829,0.25074225664138794
002592.npy,"(256, 256)",float32,0.0,1.0,0.33349159359931946,0.20646998286247253
002593.npy,"(256, 256)",float32,0.0,1.0,0.6788715124130249,0.17855501174926758
002594.npy,"(256, 256)",float32,0.0,1.0,0.42496949434280396,0.1344372034072876
002595.npy,"(256, 256)",float32,0.0,1.0,0.4096490442752838,0.14557211101055145
002596.npy,"(256, 256)",float32,0.0,1.0,0.08545009046792984,0.14094826579093933
002597.npy,"(256, 256)",float32,0.0,1.0,0.30203819274902344,0.21616575121879578
002598.npy,"(256, 256)",float32,0.0,1.0,0.296253502368927,0.21671006083488464
002599.npy,"(256, 256)",float32,0.0,1.0,0.3013397455215454,0.21927900612354279
002600.npy,"(256, 256)",float32,0.0,1.0,0.47882503271102905,0.24472475051879883
002601.npy,"(256, 256)",float32,0.0,1.0,0.1918136328458786,0.15342745184898376
002602.npy,"(256, 256)",float32,0.0,1.0,0.20612198114395142,0.16191574931144714
002603.npy,"(256, 256)",float32,0.0,1.0,0.1843615472316742,0.15256372094154358
002604.npy,"(256, 256)",float32,0.0,1.0,0.7076129913330078,0.17571499943733215
002605.npy,"(256, 256)",float32,0.0,1.0,0.5573436617851257,0.16740188002586365
002606.npy,"(256, 256)",float32,0.0,1.0,0.6781288385391235,0.12887422740459442
002607.npy,"(256, 256)",float32,0.0,1.0,0.5703508853912354,0.16983471810817719
002608.npy,"(256, 256)",float32,0.0,1.0,0.9085607528686523,0.10558705776929855
002609.npy,"(256, 256)",float32,0.0,1.0,0.17647668719291687,0.12403780221939087
002610.npy,"(256, 256)",float32,0.0,1.0,0.1801261603832245,0.1338558793067932
002611.npy,"(256, 256)",float32,0.0,1.0,0.1937868595123291,0.1368689090013504
002612.npy,"(256, 256)",float32,0.0,1.0,0.6097421050071716,0.27581626176834106
002613.npy,"(256, 256)",float32,0.0,1.0,0.6401500105857849,0.31348341703414917
002614.npy,"(256, 256)",float32,0.0,1.0,0.5656636953353882,0.32961195707321167
002615.npy,"(256, 256)",float32,0.0,1.0,0.5809078812599182,0.32889509201049805
002616.npy,"(256, 256)",float32,0.0,1.0,0.6085178852081299,0.16594643890857697
002617.npy,"(256, 256)",float32,0.0,1.0,0.2676481306552887,0.28511756658554077
002618.npy,"(256, 256)",float32,0.0,1.0,0.25880125164985657,0.29865866899490356
002619.npy,"(256, 256)",float32,0.0,1.0,0.26171356439590454,0.2837951183319092
002620.npy,"(256, 256)",float32,0.0,1.0,0.5219595432281494,0.1545572280883789
002621.npy,"(256, 256)",float32,0.0,1.0,0.38474202156066895,0.1655590534210205
002622.npy,"(256, 256)",float32,0.0,1.0,0.4043266177177429,0.1577073335647583
002623.npy,"(256, 256)",float32,0.0,1.0,0.4293844699859619,0.13904133439064026
002624.npy,"(256, 256)",float32,0.0,1.0,0.5062470436096191,0.1517295092344284
002625.npy,"(256, 256)",float32,0.0,1.0,0.6198717355728149,0.13469603657722473
002626.npy,"(256, 256)",float32,0.0,1.0,0.6112818717956543,0.12071753293275833
002627.npy,"(256, 256)",float32,0.0,1.0,0.6195871829986572,0.13441310822963715
002628.npy,"(256, 256)",float32,0.0,1.0,0.296317994594574,0.25568896532058716
002629.npy,"(256, 256)",float32,0.0,1.0,0.18398571014404297,0.2237578183412552
002630.npy,"(256, 256)",float32,0.0,1.0,0.1577930748462677,0.20294354856014252
002631.npy,"(256, 256)",float32,0.0,1.0,0.15771879255771637,0.2028450071811676
002632.npy,"(256, 256)",float32,0.0,1.0,0.5071237683296204,0.3318743407726288
002633.npy,"(256, 256)",float32,0.0,1.0,0.29122060537338257,0.13465143740177155
002634.npy,"(256, 256)",float32,0.0,1.0,0.29283058643341064,0.12730763852596283
002635.npy,"(256, 256)",float32,0.0,1.0,0.3492688238620758,0.1210724487900734
002636.npy,"(256, 256)",float32,0.0,1.0,0.15275196731090546,0.1650238037109375
002637.npy,"(256, 256)",float32,0.0,1.0,0.5008178949356079,0.2889811098575592
002638.npy,"(256, 256)",float32,0.0,1.0,0.499545156955719,0.2885701060295105
002639.npy,"(256, 256)",float32,0.0,1.0,0.501564621925354,0.28849804401397705
002640.npy,"(256, 256)",float32,0.0,1.0,0.5840498208999634,0.21912093460559845
002641.npy,"(256, 256)",float32,0.0,1.0,0.5406365394592285,0.18457558751106262
002642.npy,"(256, 256)",float32,0.0,1.0,0.5566369295120239,0.1825818568468094
002643.npy,"(256, 256)",float32,0.0,1.0,0.5412609577178955,0.18399116396903992
002644.npy,"(256, 256)",float32,0.0,1.0,0.39834505319595337,0.14852657914161682
002645.npy,"(256, 256)",float32,0.0,1.0,0.7167133688926697,0.12683242559432983
002646.npy,"(256, 256)",float32,0.0,1.0,0.7152265906333923,0.1254698932170868
002647.npy,"(256, 256)",float32,0.0,1.0,0.7300819754600525,0.12862275540828705
002648.npy,"(256, 256)",float32,0.0,1.0,0.44401663541793823,0.2007106989622116
002649.npy,"(256, 256)",float32,0.0,1.0,0.4993266761302948,0.1906520575284958
002650.npy,"(256, 256)",float32,0.0,1.0,0.5047298669815063,0.18784065544605255
002651.npy,"(256, 256)",float32,0.0,1.0,0.5175818800926208,0.18415290117263794
002652.npy,"(256, 256)",float32,0.0,1.0,0.5205240845680237,0.09156381338834763
002653.npy,"(256, 256)",float32,0.0,1.0,0.3544352352619171,0.2136516571044922
002654.npy,"(256, 256)",float32,0.0,1.0,0.3950151205062866,0.2118278592824936
002655.npy,"(256, 256)",float32,0.0,1.0,0.3544875383377075,0.21395479142665863
002656.npy,"(256, 256)",float32,0.0,1.0,0.6601345539093018,0.18604472279548645
002657.npy,"(256, 256)",float32,0.0,1.0,0.22621211409568787,0.10108447074890137
002658.npy,"(256, 256)",float32,0.0,1.0,0.2504350244998932,0.09822657704353333
002659.npy,"(256, 256)",float32,0.0,1.0,0.22773012518882751,0.10150554031133652
002660.npy,"(256, 256)",float32,0.0,1.0,0.53162682056427,0.20798291265964508
002661.npy,"(256, 256)",float32,0.0,1.0,0.3972400426864624,0.13655045628547668
002662.npy,"(256, 256)",float32,0.0,1.0,0.3917798697948456,0.13160540163516998
002663.npy,"(256, 256)",float32,0.0,1.0,0.39833179116249084,0.13649612665176392
002664.npy,"(256, 256)",float32,0.0,1.0,0.4192362427711487,0.30429866909980774
002665.npy,"(256, 256)",float32,0.0,1.0,0.3948124349117279,0.15504249930381775
002666.npy,"(256, 256)",float32,0.0,1.0,0.4016880989074707,0.13612394034862518
002667.npy,"(256, 256)",float32,0.0,1.0,0.38665515184402466,0.15231376886367798
002668.npy,"(256, 256)",float32,0.0,1.0,0.5347590446472168,0.22830960154533386
002669.npy,"(256, 256)",float32,0.0,1.0,0.6759440302848816,0.26089465618133545
002670.npy,"(256, 256)",float32,0.0,1.0,0.686294674873352,0.2760688364505768
002671.npy,"(256, 256)",float32,0.0,1.0,0.675438642501831,0.2602423131465912
002672.npy,"(256, 256)",float32,0.0,1.0,0.43423324823379517,0.23852699995040894
002673.npy,"(256, 256)",float32,0.0,1.0,0.5489069819450378,0.1473352015018463
002674.npy,"(256, 256)",float32,0.0,1.0,0.5276390910148621,0.16295981407165527
002675.npy,"(256, 256)",float32,0.0,1.0,0.4635120928287506,0.19000159204006195
002676.npy,"(256, 256)",float32,0.0,1.0,0.7349366545677185,0.07967951148748398
002677.npy,"(256, 256)",float32,0.0,1.0,0.6468054056167603,0.09223577380180359
002678.npy,"(256, 256)",float32,0.0,1.0,0.6201815605163574,0.09395359456539154
002679.npy,"(256, 256)",float32,0.0,1.0,0.6252073049545288,0.0899512767791748
002680.npy,"(256, 256)",float32,0.0,1.0,0.2243283987045288,0.20667168498039246
002681.npy,"(256, 256)",float32,0.0,1.0,0.27457287907600403,0.2958695590496063
002682.npy,"(256, 256)",float32,0.0,1.0,0.22871048748493195,0.27385568618774414
002683.npy,"(256, 256)",float32,0.0,1.0,0.2731233239173889,0.2966284453868866
002684.npy,"(256, 256)",float32,0.0,1.0,0.3766915202140808,0.18165335059165955
002685.npy,"(256, 256)",float32,0.0,1.0,0.919360876083374,0.0715017095208168
002686.npy,"(256, 256)",float32,0.0,1.0,0.8926407098770142,0.08769842982292175
002687.npy,"(256, 256)",float32,0.0,1.0,0.9572518467903137,0.06313568353652954
002688.npy,"(256, 256)",float32,0.0,1.0,0.7565065026283264,0.29183733463287354
002689.npy,"(256, 256)",float32,0.0,1.0,0.45516955852508545,0.30428293347358704
002690.npy,"(256, 256)",float32,0.0,1.0,0.496763676404953,0.29184380173683167
002691.npy,"(256, 256)",float32,0.0,1.0,0.5533790588378906,0.2851116359233856
002692.npy,"(256, 256)",float32,0.0,1.0,0.7452855110168457,0.18533845245838165
002693.npy,"(256, 256)",float32,0.0,1.0,0.947569727897644,0.05490124225616455
002694.npy,"(256, 256)",float32,0.0,1.0,0.4768465757369995,0.14747878909111023
002695.npy,"(256, 256)",float32,0.0,1.0,0.48847174644470215,0.14372964203357697
002696.npy,"(256, 256)",float32,0.0,1.0,0.5658785104751587,0.2277841866016388
002697.npy,"(256, 256)",float32,0.0,1.0,0.4494269788265228,0.13574953377246857
002698.npy,"(256, 256)",float32,0.0,1.0,0.49907010793685913,0.14934207499027252
002699.npy,"(256, 256)",float32,0.0,1.0,0.4036403000354767,0.15148155391216278
002700.npy,"(256, 256)",float32,0.0,1.0,0.32400304079055786,0.09621414542198181
002701.npy,"(256, 256)",float32,0.0,1.0,0.2834080159664154,0.09544464945793152
002702.npy,"(256, 256)",float32,0.0,1.0,0.2628655433654785,0.08445476740598679
002703.npy,"(256, 256)",float32,0.0,1.0,0.26503193378448486,0.08389865607023239
002704.npy,"(256, 256)",float32,0.0,1.0,0.40310245752334595,0.27462533116340637
002705.npy,"(256, 256)",float32,0.0,1.0,0.1787988841533661,0.1752074658870697
002706.npy,"(256, 256)",float32,0.0,1.0,0.20443758368492126,0.19503338634967804
002707.npy,"(256, 256)",float32,0.0,1.0,0.1786062866449356,0.17527902126312256
002708.npy,"(256, 256)",float32,0.0,1.0,0.7691404819488525,0.11647006124258041
002709.npy,"(256, 256)",float32,0.0,1.0,0.6650316119194031,0.13952335715293884
002710.npy,"(256, 256)",float32,0.0,1.0,0.6966041326522827,0.13519182801246643
002711.npy,"(256, 256)",float32,0.0,1.0,0.6656751036643982,0.13891559839248657
002712.npy,"(256, 256)",float32,0.0,1.0,0.29129213094711304,0.15221063792705536
002713.npy,"(256, 256)",float32,0.0,1.0,0.4941173791885376,0.1196640208363533
002714.npy,"(256, 256)",float32,0.0,1.0,0.46469366550445557,0.11779547482728958
002715.npy,"(256, 256)",float32,0.0,1.0,0.45709455013275146,0.13143301010131836
002716.npy,"(256, 256)",float32,0.0,1.0,0.38007473945617676,0.24552901089191437
002717.npy,"(256, 256)",float32,0.0,1.0,0.1587725728750229,0.1252187043428421
002718.npy,"(256, 256)",float32,0.0,1.0,0.17338907718658447,0.12687931954860687
002719.npy,"(256, 256)",float32,0.0,1.0,0.1611824631690979,0.125202476978302
002720.npy,"(256, 256)",float32,0.0,1.0,0.30723637342453003,0.21257640421390533
002721.npy,"(256, 256)",float32,0.0,1.0,0.3873709738254547,0.23414985835552216
002722.npy,"(256, 256)",float32,0.0,1.0,0.39571869373321533,0.23715567588806152
002723.npy,"(256, 256)",float32,0.0,1.0,0.38610339164733887,0.2204728126525879
002724.npy,"(256, 256)",float32,0.0,1.0,0.449566513299942,0.16505442559719086
002725.npy,"(256, 256)",float32,0.0,1.0,0.2164045125246048,0.1226663738489151
002726.npy,"(256, 256)",float32,0.0,1.0,0.1936637908220291,0.11191985756158829
002727.npy,"(256, 256)",float32,0.0,1.0,0.1917567104101181,0.11315882205963135
002728.npy,"(256, 256)",float32,0.0,1.0,0.5273798704147339,0.18908949196338654
002729.npy,"(256, 256)",float32,0.0,1.0,0.8605002164840698,0.1131000742316246
002730.npy,"(256, 256)",float32,0.0,1.0,0.8540870547294617,0.12754660844802856
002731.npy,"(256, 256)",float32,0.0,1.0,0.7889859676361084,0.13756485283374786
002732.npy,"(256, 256)",float32,0.0,1.0,0.36108654737472534,0.22308839857578278
002733.npy,"(256, 256)",float32,0.0,1.0,0.6419568061828613,0.2247566431760788
002734.npy,"(256, 256)",float32,0.0,1.0,0.7360095977783203,0.22835807502269745
002735.npy,"(256, 256)",float32,0.0,1.0,0.6447947025299072,0.22306816279888153
002736.npy,"(256, 256)",float32,0.0,1.0,0.3357487916946411,0.2217361330986023
002737.npy,"(256, 256)",float32,0.0,1.0,0.4249202013015747,0.19869272410869598
002738.npy,"(256, 256)",float32,0.0,1.0,0.4585224986076355,0.22159205377101898
002739.npy,"(256, 256)",float32,0.0,1.0,0.4464454650878906,0.2266463339328766
002740.npy,"(256, 256)",float32,0.0,1.0,0.5646308064460754,0.2313120812177658
002741.npy,"(256, 256)",float32,0.0,1.0,0.5448650121688843,0.18106219172477722
002742.npy,"(256, 256)",float32,0.0,1.0,0.5174300670623779,0.1828444004058838
002743.npy,"(256, 256)",float32,0.0,1.0,0.5478309392929077,0.18071387708187103
002744.npy,"(256, 256)",float32,0.0,1.0,0.6809127330780029,0.21623466908931732
002745.npy,"(256, 256)",float32,0.0,1.0,0.30309173464775085,0.14802727103233337
002746.npy,"(256, 256)",float32,0.0,1.0,0.30317550897598267,0.1203203797340393
002747.npy,"(256, 256)",float32,0.0,1.0,0.28676971793174744,0.133346289396286
002748.npy,"(256, 256)",float32,0.0,1.0,0.2617281973361969,0.19760537147521973
002749.npy,"(256, 256)",float32,0.0,1.0,0.13859611749649048,0.07745501399040222
002750.npy,"(256, 256)",float32,0.0,1.0,0.14140941202640533,0.07723580300807953
002751.npy,"(256, 256)",float32,0.0,1.0,0.13853120803833008,0.07730089873075485
002752.npy,"(256, 256)",float32,0.0,1.0,0.25607994198799133,0.2041626125574112
002753.npy,"(256, 256)",float32,0.0,1.0,0.2262735664844513,0.09513237327337265
002754.npy,"(256, 256)",float32,0.0,1.0,0.2562030553817749,0.18441155552864075
002755.npy,"(256, 256)",float32,0.0,1.0,0.2579784691333771,0.18747274577617645
002756.npy,"(256, 256)",float32,0.0,1.0,0.3681110143661499,0.04133734852075577
002757.npy,"(256, 256)",float32,0.0,1.0,0.5230340957641602,0.11367712169885635
002758.npy,"(256, 256)",float32,0.0,1.0,0.5553839802742004,0.09881224483251572
002759.npy,"(256, 256)",float32,0.0,1.0,0.4781595468521118,0.10924338549375534
002760.npy,"(256, 256)",float32,0.0,1.0,0.7728717923164368,0.21091769635677338
002761.npy,"(256, 256)",float32,0.0,1.0,0.8665347099304199,0.15047359466552734
002762.npy,"(256, 256)",float32,0.0,1.0,0.8761380314826965,0.1016874834895134
002763.npy,"(256, 256)",float32,0.0,1.0,0.7490854263305664,0.25269654393196106
002764.npy,"(256, 256)",float32,0.0,1.0,0.35058316588401794,0.16284337639808655
002765.npy,"(256, 256)",float32,0.0,1.0,0.39067643880844116,0.17081762850284576
002766.npy,"(256, 256)",float32,0.0,1.0,0.3863157033920288,0.16798143088817596
002767.npy,"(256, 256)",float32,0.0,1.0,0.40071532130241394,0.1763191968202591
002768.npy,"(256, 256)",float32,0.0,1.0,0.3343311846256256,0.18062478303909302
002769.npy,"(256, 256)",float32,0.0,1.0,0.5319887399673462,0.08969303220510483
002770.npy,"(256, 256)",float32,0.0,1.0,0.4401150941848755,0.08302038162946701
002771.npy,"(256, 256)",float32,0.0,1.0,0.526176929473877,0.0868750587105751
002772.npy,"(256, 256)",float32,0.0,1.0,0.25373947620391846,0.0748053789138794
002773.npy,"(256, 256)",float32,0.0,1.0,0.4449562430381775,0.19383586943149567
002774.npy,"(256, 256)",float32,0.0,1.0,0.4411134719848633,0.20299656689167023
002775.npy,"(256, 256)",float32,0.0,1.0,0.4190158545970917,0.20657794177532196
002776.npy,"(256, 256)",float32,0.0,1.0,0.3279847204685211,0.2518536448478699
002777.npy,"(256, 256)",float32,0.0,1.0,0.20637401938438416,0.17118436098098755
002778.npy,"(256, 256)",float32,0.0,1.0,0.22303266823291779,0.1820976734161377
002779.npy,"(256, 256)",float32,0.0,1.0,0.2405247539281845,0.18485090136528015
002780.npy,"(256, 256)",float32,0.0,1.0,0.5221918821334839,0.2742213010787964
002781.npy,"(256, 256)",float32,0.0,1.0,0.32820403575897217,0.1744312345981598
002782.npy,"(256, 256)",float32,0.0,1.0,0.32845538854599,0.1742429882287979
002783.npy,"(256, 256)",float32,0.0,1.0,0.33344337344169617,0.17725028097629547
002784.npy,"(256, 256)",float32,0.0,1.0,0.332733154296875,0.2244604229927063
002785.npy,"(256, 256)",float32,0.0,1.0,0.3742726445198059,0.11521469056606293
002786.npy,"(256, 256)",float32,0.0,1.0,0.3766571283340454,0.11904098838567734
002787.npy,"(256, 256)",float32,0.0,1.0,0.3582102060317993,0.11953507363796234
002788.npy,"(256, 256)",float32,0.0,1.0,0.6920119524002075,0.16999611258506775
002789.npy,"(256, 256)",float32,0.0,1.0,0.500730574131012,0.11758603900671005
002790.npy,"(256, 256)",float32,0.0,1.0,0.4910811483860016,0.11806036531925201
002791.npy,"(256, 256)",float32,0.0,1.0,0.5484141111373901,0.12412203103303909
002792.npy,"(256, 256)",float32,0.0,1.0,0.7841942310333252,0.12131526321172714
002793.npy,"(256, 256)",float32,0.0,1.0,0.2919325530529022,0.1830732524394989
002794.npy,"(256, 256)",float32,0.0,1.0,0.26937389373779297,0.19030287861824036
002795.npy,"(256, 256)",float32,0.0,1.0,0.3002680838108063,0.1751164197921753
002796.npy,"(256, 256)",float32,0.0,1.0,0.7506827116012573,0.20847174525260925
002797.npy,"(256, 256)",float32,0.0,1.0,0.5391576290130615,0.22542649507522583
002798.npy,"(256, 256)",float32,0.0,1.0,0.5395349264144897,0.2274702787399292
002799.npy,"(256, 256)",float32,0.0,1.0,0.5705636739730835,0.19314083456993103
002800.npy,"(256, 256)",float32,0.0,1.0,0.744662880897522,0.1849854588508606
002801.npy,"(256, 256)",float32,0.0,1.0,0.6816430687904358,0.2277461737394333
002802.npy,"(256, 256)",float32,0.0,1.0,0.6799448132514954,0.2279762178659439
002803.npy,"(256, 256)",float32,0.0,1.0,0.6650639772415161,0.22969341278076172
002804.npy,"(256, 256)",float32,0.0,1.0,0.3400314450263977,0.1795937567949295
002805.npy,"(256, 256)",float32,0.0,1.0,0.38865190744400024,0.14410029351711273
002806.npy,"(256, 256)",float32,0.0,1.0,0.4757498502731323,0.14493396878242493
002807.npy,"(256, 256)",float32,0.0,1.0,0.4115932583808899,0.14525969326496124
002808.npy,"(256, 256)",float32,0.0,1.0,0.37785735726356506,0.22563070058822632
002809.npy,"(256, 256)",float32,0.0,1.0,0.1475372314453125,0.07121098041534424
002810.npy,"(256, 256)",float32,0.0,1.0,0.13878437876701355,0.07677345722913742
002811.npy,"(256, 256)",float32,0.0,1.0,0.14164723455905914,0.07650764286518097
002812.npy,"(256, 256)",float32,0.0,1.0,0.4725556969642639,0.24118641018867493
002813.npy,"(256, 256)",float32,0.0,1.0,0.46859633922576904,0.2934941053390503
002814.npy,"(256, 256)",float32,0.0,1.0,0.4801231026649475,0.2898101508617401
002815.npy,"(256, 256)",float32,0.0,1.0,0.41674375534057617,0.2849352955818176
002816.npy,"(256, 256)",float32,0.0,1.0,0.2745111882686615,0.1557970941066742
002817.npy,"(256, 256)",float32,0.0,1.0,0.23236630856990814,0.11596361547708511
002818.npy,"(256, 256)",float32,0.0,1.0,0.3853685259819031,0.15262064337730408
002819.npy,"(256, 256)",float32,0.0,1.0,0.23494994640350342,0.11958804726600647
002820.npy,"(256, 256)",float32,0.0,1.0,0.46118223667144775,0.19575010240077972
002821.npy,"(256, 256)",float32,0.0,1.0,0.269206702709198,0.13818415999412537
002822.npy,"(256, 256)",float32,0.0,1.0,0.2677423357963562,0.1385410875082016
002823.npy,"(256, 256)",float32,0.0,1.0,0.2890944480895996,0.14675748348236084
002824.npy,"(256, 256)",float32,0.0,1.0,0.45798301696777344,0.25729313492774963
002825.npy,"(256, 256)",float32,0.0,1.0,0.6176015138626099,0.13308490812778473
002826.npy,"(256, 256)",float32,0.0,1.0,0.6288324594497681,0.13147448003292084
002827.npy,"(256, 256)",float32,0.0,1.0,0.5632261037826538,0.14609713852405548
002828.npy,"(256, 256)",float32,0.0,1.0,0.37250256538391113,0.18014152348041534
002829.npy,"(256, 256)",float32,0.0,1.0,0.4336209297180176,0.22283940017223358
002830.npy,"(256, 256)",float32,0.0,1.0,0.4623158574104309,0.23783020675182343
002831.npy,"(256, 256)",float32,0.0,1.0,0.4422731101512909,0.22354423999786377
002832.npy,"(256, 256)",float32,0.0,1.0,0.3738194704055786,0.18189390003681183
002833.npy,"(256, 256)",float32,0.0,1.0,0.2564536929130554,0.1959165781736374
002834.npy,"(256, 256)",float32,0.0,1.0,0.2597997188568115,0.1899205893278122
002835.npy,"(256, 256)",float32,0.0,1.0,0.25699180364608765,0.19631779193878174
002836.npy,"(256, 256)",float32,0.0,1.0,0.26002323627471924,0.22128577530384064
002837.npy,"(256, 256)",float32,0.0,1.0,0.6030580997467041,0.2174685001373291
002838.npy,"(256, 256)",float32,0.0,1.0,0.6026730537414551,0.21783682703971863
002839.npy,"(256, 256)",float32,0.0,1.0,0.6142898797988892,0.22801461815834045
002840.npy,"(256, 256)",float32,0.0,1.0,0.41891223192214966,0.24845169484615326
002841.npy,"(256, 256)",float32,0.0,1.0,0.8207483291625977,0.1763596385717392
002842.npy,"(256, 256)",float32,0.0,1.0,0.8354483842849731,0.1573576182126999
002843.npy,"(256, 256)",float32,0.0,1.0,0.7759731411933899,0.2171393781900406
